,country,amount,success,PSP,3D_secured,card,minute,hour,day,month,year,weekday,transaction_id,fee,fee_sum,transaction_count
15055,1,305,1,2,1,1,9,6,17,1,2019,3,32123,,2.0,3
15056,1,154,0,3,0,1,15,6,17,1,2019,3,12107,1.0,1.0,2
15057,1,154,1,0,0,1,15,6,17,1,2019,3,12107,,1.0,2
15058,1,275,0,3,1,0,19,6,17,1,2019,3,29102,1.0,1.0,1
15059,1,81,0,2,1,1,20,6,17,1,2019,3,4331,0.5,0.5,1
15060,2,105,0,3,1,1,22,6,17,1,2019,3,6487,0.5,0.5,1
15061,0,64,0,3,0,1,25,6,17,1,2019,3,3238,0.5,1.0,2
15062,0,64,0,2,0,1,25,6,17,1,2019,3,3238,0.5,1.0,2
15063,1,307,0,3,0,2,29,6,17,1,2019,3,32325,1.0,1.0,1
15064,1,307,0,3,0,2,30,6,17,1,2019,3,32327,1.0,1.0,1
15065,0,113,1,0,0,1,31,6,17,1,2019,3,7161,,0.0,1
15066,1,197,1,0,1,0,34,6,17,1,2019,3,18346,,0.0,1
15067,2,243,0,1,0,1,35,6,17,1,2019,3,25218,2.0,2.0,1
15068,2,28,0,3,0,1,37,6,17,1,2019,3,852,0.5,1.0,2
15069,2,28,0,3,0,1,37,6,17,1,2019,3,852,0.5,1.0,2
15070,1,243,0,2,0,1,39,6,17,1,2019,3,25173,1.0,1.0,1
15071,2,218,0,2,1,0,41,6,17,1,2019,3,21652,1.0,1.0,1
15072,1,228,1,0,0,1,48,6,17,1,2019,3,23052,,0.0,1
15073,1,109,1,1,1,0,51,6,17,1,2019,3,6840,,0.0,1
15074,1,242,0,2,0,1,56,6,17,1,2019,3,25047,1.0,2.5,3
15075,1,242,0,1,0,1,56,6,17,1,2019,3,25047,1.0,2.5,3
15076,1,242,0,2,0,1,56,6,17,1,2019,3,25047,0.5,2.5,3
15077,1,206,0,2,0,2,57,6,17,1,2019,3,19813,0.5,0.5,1
15078,0,285,0,3,0,2,2,7,17,1,2019,3,30196,0.5,1.0,2
15079,0,285,0,2,0,2,2,7,17,1,2019,3,30196,0.5,1.0,2
15080,0,147,0,2,1,1,4,7,17,1,2019,3,11126,0.5,0.5,1
15081,2,219,0,3,0,0,5,7,17,1,2019,3,21778,0.5,0.5,1
15082,1,73,0,3,0,1,8,7,17,1,2019,3,3773,5.0,5.0,1
15083,1,193,0,2,0,1,10,7,17,1,2019,3,17731,2.0,2.0,1
15084,1,360,0,3,1,0,11,7,17,1,2019,3,35635,1.0,1.0,1
15085,1,360,1,3,1,0,12,7,17,1,2019,3,35636,,0.0,1
15086,0,396,1,1,0,0,14,7,17,1,2019,3,36766,,0.0,1
15087,1,102,0,3,0,1,16,7,17,1,2019,3,6151,1.0,1.0,2
15088,1,102,1,3,0,1,16,7,17,1,2019,3,6151,,1.0,2
15089,1,254,0,0,0,0,22,7,17,1,2019,3,26545,1.0,2.0,2
15090,1,254,0,0,0,0,22,7,17,1,2019,3,26545,1.0,2.0,2
15091,1,254,0,2,0,0,23,7,17,1,2019,3,26547,0.5,0.5,2
15092,1,254,1,0,0,0,23,7,17,1,2019,3,26547,,0.5,2
15093,1,289,0,3,0,0,24,7,17,1,2019,3,30639,1.0,1.0,1
15094,1,230,0,2,0,2,27,7,17,1,2019,3,23319,0.5,0.5,1
15095,2,212,0,3,0,2,30,7,17,1,2019,3,20761,1.0,1.0,1
15096,2,212,1,3,0,2,31,7,17,1,2019,3,20762,,0.0,1
15097,1,260,0,1,0,0,33,7,17,1,2019,3,27304,2.0,2.0,1
15098,0,182,0,1,0,2,34,7,17,1,2019,3,16022,0.5,0.5,1
15099,1,254,0,3,0,2,35,7,17,1,2019,3,26568,1.0,1.0,1
15100,1,375,0,2,0,2,39,7,17,1,2019,3,36172,1.0,1.0,1
15101,1,375,0,2,0,2,40,7,17,1,2019,3,36174,0.5,1.5,2
15102,1,375,0,2,0,2,40,7,17,1,2019,3,36174,1.0,1.5,2
15103,2,172,0,3,0,0,46,7,17,1,2019,3,14735,1.0,1.0,1
15104,2,172,0,3,0,0,47,7,17,1,2019,3,14737,1.0,1.0,2
15105,2,172,1,3,0,0,47,7,17,1,2019,3,14737,,1.0,2
15106,0,48,1,1,0,1,50,7,17,1,2019,3,2321,,0.0,1
15107,1,243,0,3,0,0,52,7,17,1,2019,3,25197,1.0,1.0,1
15108,1,243,1,2,0,0,53,7,17,1,2019,3,25198,,0.0,1
15109,1,90,0,3,1,0,55,7,17,1,2019,3,5138,1.0,1.0,1
15110,1,169,1,1,1,0,59,7,17,1,2019,3,14277,,0.0,1
15111,0,211,0,1,0,2,2,8,17,1,2019,3,20484,0.5,2.5,2
15112,0,211,0,3,0,2,2,8,17,1,2019,3,20484,2.0,2.5,2
15113,0,211,0,2,0,2,3,8,17,1,2019,3,20485,2.0,2.0,1
15114,1,48,0,3,0,1,7,8,17,1,2019,3,2334,1.0,1.5,2
15115,1,48,0,3,0,1,7,8,17,1,2019,3,2334,0.5,1.5,2
15116,1,311,1,1,0,1,8,8,17,1,2019,3,32646,,0.0,1
15117,1,186,0,1,0,1,10,8,17,1,2019,3,16676,1.0,1.0,1
15118,1,186,0,2,0,1,11,8,17,1,2019,3,16680,1.0,1.0,1
15119,1,170,0,3,0,1,15,8,17,1,2019,3,14360,2.0,2.0,1
15120,1,173,1,0,1,1,17,8,17,1,2019,3,14801,,0.0,1
15121,1,141,0,3,0,0,18,8,17,1,2019,3,10430,1.0,1.0,1
15122,1,141,0,1,0,0,19,8,17,1,2019,3,10432,2.0,2.0,1
15123,2,212,0,3,1,0,20,8,17,1,2019,3,20752,1.0,2.0,2
15124,2,212,0,3,1,0,20,8,17,1,2019,3,20752,1.0,2.0,2
15125,2,212,0,1,1,0,21,8,17,1,2019,3,20753,1.0,1.0,1
15126,2,212,0,1,1,0,22,8,17,1,2019,3,20754,1.0,3.0,2
15127,2,212,0,1,1,0,22,8,17,1,2019,3,20754,2.0,3.0,2
15128,0,245,0,2,1,0,24,8,17,1,2019,3,25366,2.0,2.5,2
15129,0,245,0,3,1,0,24,8,17,1,2019,3,25366,0.5,2.5,2
15130,2,335,0,3,0,1,28,8,17,1,2019,3,34390,0.5,0.5,1
15131,2,335,0,0,0,1,29,8,17,1,2019,3,34391,1.0,1.0,1
15132,2,335,0,2,0,1,30,8,17,1,2019,3,34392,1.0,1.0,1
15133,1,167,0,1,0,2,32,8,17,1,2019,3,13983,1.0,1.0,1
15134,1,37,0,1,1,2,33,8,17,1,2019,3,1429,2.0,2.0,1
15135,1,37,0,3,1,2,34,8,17,1,2019,3,1432,1.0,1.0,1
15136,1,37,0,1,1,2,35,8,17,1,2019,3,1434,2.0,2.0,1
15137,1,201,0,2,0,1,37,8,17,1,2019,3,18992,1.0,1.0,1
15138,1,201,0,2,0,1,38,8,17,1,2019,3,18996,0.5,0.5,1
15139,1,71,0,2,0,2,43,8,17,1,2019,3,3686,0.5,0.5,2
15140,1,71,1,2,0,2,43,8,17,1,2019,3,3686,,0.5,2
15141,0,422,0,3,0,0,44,8,17,1,2019,3,37261,1.0,2.0,2
15142,0,422,0,3,0,0,44,8,17,1,2019,3,37261,1.0,2.0,2
15143,1,167,0,0,0,0,46,8,17,1,2019,3,13997,1.0,1.0,2
15144,1,167,1,3,0,0,46,8,17,1,2019,3,13997,,1.0,2
15145,1,352,0,3,0,1,48,8,17,1,2019,3,35264,0.5,0.5,1
15146,1,226,0,3,0,1,50,8,17,1,2019,3,22777,0.5,0.5,1
15147,1,122,0,3,1,2,52,8,17,1,2019,3,8158,1.0,4.0,4
15148,1,122,0,3,1,2,52,8,17,1,2019,3,8158,0.5,4.0,4
15149,1,122,0,3,1,2,52,8,17,1,2019,3,8158,2.0,4.0,4
15150,1,122,0,1,1,2,52,8,17,1,2019,3,8158,0.5,4.0,4
15151,1,122,1,3,1,2,53,8,17,1,2019,3,8160,,0.0,1
15152,1,114,0,1,0,0,54,8,17,1,2019,3,7325,1.0,1.0,1
15153,2,153,0,3,0,1,57,8,17,1,2019,3,12064,2.0,2.0,1
15154,2,153,0,1,0,1,58,8,17,1,2019,3,12067,2.0,2.0,1
15155,0,72,0,2,0,2,59,8,17,1,2019,3,3709,1.0,1.0,2
15156,0,72,1,3,0,2,59,8,17,1,2019,3,3709,,1.0,2
15157,1,15,0,3,0,0,3,9,17,1,2019,3,255,1.0,1.0,1
15158,1,15,0,1,0,0,4,9,17,1,2019,3,256,1.0,1.0,2
15159,1,15,1,3,0,0,4,9,17,1,2019,3,256,,1.0,2
15160,1,226,0,3,1,1,5,9,17,1,2019,3,22708,1.0,1.0,1
15161,1,226,0,2,1,1,6,9,17,1,2019,3,22710,0.5,0.5,1
15162,0,271,0,3,0,2,7,9,17,1,2019,3,28603,0.5,0.5,1
15163,1,236,0,1,0,2,10,9,17,1,2019,3,24182,2.0,2.0,1
15164,1,196,0,3,0,2,13,9,17,1,2019,3,18166,1.0,1.0,1
15165,1,196,0,1,0,2,14,9,17,1,2019,3,18169,1.0,1.0,1
15166,1,233,0,3,0,2,15,9,17,1,2019,3,23758,1.0,1.0,1
15167,0,125,0,1,0,2,17,9,17,1,2019,3,8415,1.0,1.0,1
15168,0,332,0,3,0,1,18,9,17,1,2019,3,34135,1.0,1.0,1
15169,1,40,1,3,0,1,22,9,17,1,2019,3,1655,,0.0,1
15170,1,267,0,2,0,1,29,9,17,1,2019,3,28168,0.5,0.5,1
15171,1,124,0,3,0,2,33,9,17,1,2019,3,8369,1.0,1.0,1
15172,1,124,0,3,0,2,34,9,17,1,2019,3,8370,0.5,0.5,1
15173,2,303,1,2,1,1,36,9,17,1,2019,3,31998,,0.0,1
15174,1,91,0,3,0,0,41,9,17,1,2019,3,5203,1.0,1.5,2
15175,1,91,0,3,0,0,41,9,17,1,2019,3,5203,0.5,1.5,2
15176,0,31,1,3,0,2,42,9,17,1,2019,3,1006,,0.0,1
15177,1,184,0,2,0,2,45,9,17,1,2019,3,16437,5.0,5.0,1
15178,1,284,0,3,0,0,47,9,17,1,2019,3,30164,1.0,2.0,2
15179,1,284,0,1,0,0,47,9,17,1,2019,3,30164,1.0,2.0,2
15180,1,325,0,2,1,0,53,9,17,1,2019,3,33704,1.0,1.0,1
15181,1,325,0,1,1,0,54,9,17,1,2019,3,33705,1.0,1.0,1
15182,1,325,0,1,1,0,55,9,17,1,2019,3,33708,1.0,3.0,2
15183,1,325,0,3,1,0,55,9,17,1,2019,3,33708,2.0,3.0,2
15184,0,214,0,3,1,1,59,9,17,1,2019,3,20960,0.5,2.5,2
15185,0,214,0,2,1,1,59,9,17,1,2019,3,20960,2.0,2.5,2
15186,0,214,0,3,1,1,0,10,17,1,2019,3,20930,1.0,1.0,1
15187,2,43,0,3,0,1,1,10,17,1,2019,3,1931,5.0,5.0,1
15188,2,43,0,3,0,1,2,10,17,1,2019,3,1932,5.0,5.0,1
15189,0,182,0,3,1,2,7,10,17,1,2019,3,16008,1.0,1.0,1
15190,0,182,0,3,1,2,8,10,17,1,2019,3,16010,0.5,0.5,1
15191,1,171,0,3,1,0,11,10,17,1,2019,3,14492,2.0,2.0,1
15192,1,171,0,2,1,0,12,10,17,1,2019,3,14495,0.5,0.5,1
15193,1,168,0,3,0,2,14,10,17,1,2019,3,14092,1.0,1.0,1
15194,1,44,0,2,0,1,15,10,17,1,2019,3,1971,0.5,0.5,1
15195,2,182,0,2,0,1,16,10,17,1,2019,3,16138,1.0,3.0,2
15196,2,182,0,3,0,1,16,10,17,1,2019,3,16138,2.0,3.0,2
15197,2,182,0,3,0,1,17,10,17,1,2019,3,16139,2.0,2.0,1
15198,2,252,0,0,0,2,23,10,17,1,2019,3,26331,2.0,2.0,1
15199,1,268,1,0,1,2,25,10,17,1,2019,3,28292,,0.0,1
15200,1,173,0,1,0,1,27,10,17,1,2019,3,14817,1.0,3.0,3
15201,1,173,0,3,0,1,27,10,17,1,2019,3,14817,1.0,3.0,3
15202,1,173,0,2,0,1,27,10,17,1,2019,3,14817,1.0,3.0,3
15203,1,173,0,3,0,1,28,10,17,1,2019,3,14821,1.0,2.0,2
15204,1,173,0,2,0,1,28,10,17,1,2019,3,14821,1.0,2.0,2
15205,1,372,0,2,0,1,32,10,17,1,2019,3,36082,1.0,1.0,1
15206,1,295,0,3,0,1,34,10,17,1,2019,3,31218,2.0,2.0,1
15207,1,295,0,3,0,1,35,10,17,1,2019,3,31220,2.0,3.0,2
15208,1,295,0,0,0,1,35,10,17,1,2019,3,31220,1.0,3.0,2
15209,2,185,1,3,1,1,40,10,17,1,2019,3,16620,,0.0,1
15210,1,220,0,3,0,0,45,10,17,1,2019,3,21889,1.0,1.0,2
15211,1,220,1,3,0,0,45,10,17,1,2019,3,21889,,1.0,2
15212,1,313,0,3,0,1,48,10,17,1,2019,3,32812,1.0,1.0,1
15213,0,145,0,3,0,2,49,10,17,1,2019,3,10903,1.0,1.0,1
15214,0,145,0,1,0,2,50,10,17,1,2019,3,10904,0.5,0.5,1
15215,1,186,1,3,1,2,55,10,17,1,2019,3,16758,,0.0,1
15216,0,404,0,1,1,1,57,10,17,1,2019,3,36969,1.0,1.0,1
15217,0,171,0,3,0,0,0,11,17,1,2019,3,14447,0.5,0.5,1
15218,0,171,1,3,0,0,1,11,17,1,2019,3,14449,,0.0,1
15219,2,335,0,1,0,0,2,11,17,1,2019,3,34381,1.0,1.0,1
15220,2,335,0,2,0,0,3,11,17,1,2019,3,34382,1.0,1.0,1
15221,2,335,0,3,0,0,4,11,17,1,2019,3,34384,1.0,3.0,3
15222,2,335,0,3,0,0,4,11,17,1,2019,3,34384,2.0,3.0,3
15223,2,335,1,2,0,0,4,11,17,1,2019,3,34384,,3.0,3
15224,1,265,0,3,1,1,6,11,17,1,2019,3,27878,0.5,0.5,1
15225,1,221,1,1,0,1,9,11,17,1,2019,3,21990,,0.0,1
15226,0,93,0,1,0,2,11,11,17,1,2019,3,5323,1.0,3.5,4
15227,0,93,0,3,0,2,11,11,17,1,2019,3,5323,1.0,3.5,4
15228,0,93,0,3,0,2,11,11,17,1,2019,3,5323,1.0,3.5,4
15229,0,93,0,3,0,2,11,11,17,1,2019,3,5323,0.5,3.5,4
15230,0,93,0,3,0,2,12,11,17,1,2019,3,5325,2.0,2.0,1
15231,1,119,0,0,0,2,16,11,17,1,2019,3,7781,1.0,1.0,1
15232,1,305,0,1,0,1,20,11,17,1,2019,3,32136,0.5,0.5,1
15233,2,182,0,3,1,0,23,11,17,1,2019,3,16147,1.0,1.0,2
15234,2,182,1,0,1,0,23,11,17,1,2019,3,16147,,1.0,2
15235,1,254,1,2,1,2,26,11,17,1,2019,3,26555,,0.0,1
15236,1,209,0,2,1,1,29,11,17,1,2019,3,20240,2.0,2.0,1
15237,1,139,0,1,0,2,32,11,17,1,2019,3,10219,0.5,1.0,2
15238,1,139,0,3,0,2,32,11,17,1,2019,3,10219,0.5,1.0,2
15239,2,333,0,2,0,0,33,11,17,1,2019,3,34251,2.0,2.0,1
15240,2,377,0,3,1,2,37,11,17,1,2019,3,36271,0.5,0.5,1
15241,1,323,0,2,0,1,40,11,17,1,2019,3,33566,1.0,1.0,1
15242,1,321,1,2,0,1,42,11,17,1,2019,3,33413,,0.0,1
15243,2,221,1,2,0,0,44,11,17,1,2019,3,22096,,0.0,1
15244,2,319,0,3,0,1,46,11,17,1,2019,3,33279,5.0,5.0,1
15245,1,37,1,3,1,1,55,11,17,1,2019,3,1451,,0.0,1
15246,2,329,0,3,0,1,56,11,17,1,2019,3,33986,0.5,1.5,2
15247,2,329,0,3,0,1,56,11,17,1,2019,3,33986,1.0,1.5,2
15248,2,329,0,3,0,1,57,11,17,1,2019,3,33987,1.0,1.0,1
15249,2,329,0,3,0,1,58,11,17,1,2019,3,33988,1.0,1.0,1
15250,1,350,0,2,0,1,59,11,17,1,2019,3,35181,1.0,1.0,1
15251,2,297,0,1,0,0,1,12,17,1,2019,3,31431,1.0,1.5,2
15252,2,297,0,2,0,0,1,12,17,1,2019,3,31431,0.5,1.5,2
15253,1,180,0,3,1,1,3,12,17,1,2019,3,15791,0.5,1.5,2
15254,1,180,0,3,1,1,3,12,17,1,2019,3,15791,1.0,1.5,2
15255,1,412,0,3,0,1,6,12,17,1,2019,3,37106,1.0,1.0,1
15256,1,412,1,2,0,1,7,12,17,1,2019,3,37108,,0.0,1
15257,2,227,0,2,0,1,8,12,17,1,2019,3,22945,1.0,2.0,2
15258,2,227,0,3,0,1,8,12,17,1,2019,3,22945,1.0,2.0,2
15259,1,352,0,3,1,1,10,12,17,1,2019,3,35254,1.0,1.5,2
15260,1,352,0,3,1,1,10,12,17,1,2019,3,35254,0.5,1.5,2
15261,1,283,0,2,0,1,13,12,17,1,2019,3,30014,1.0,1.0,1
15262,1,340,0,2,1,1,15,12,17,1,2019,3,34655,1.0,1.0,1
15263,1,340,0,3,1,1,16,12,17,1,2019,3,34657,1.0,2.0,2
15264,1,340,0,3,1,1,16,12,17,1,2019,3,34657,1.0,2.0,2
15265,1,340,0,2,1,1,17,12,17,1,2019,3,34659,1.0,1.0,2
15266,1,340,1,3,1,1,17,12,17,1,2019,3,34659,,1.0,2
15267,1,267,0,3,0,1,21,12,17,1,2019,3,28158,1.0,1.0,1
15268,1,242,0,3,0,1,27,12,17,1,2019,3,25006,1.0,3.0,2
15269,1,242,0,3,0,1,27,12,17,1,2019,3,25006,2.0,3.0,2
15270,1,242,0,2,0,1,28,12,17,1,2019,3,25008,1.0,1.0,1
15271,0,152,0,1,0,1,31,12,17,1,2019,3,11801,1.0,1.0,1
15272,1,86,0,3,0,2,33,12,17,1,2019,3,4739,2.0,2.0,1
15273,1,86,0,3,0,2,34,12,17,1,2019,3,4741,0.5,2.5,2
15274,1,86,0,1,0,2,34,12,17,1,2019,3,4741,2.0,2.5,2
15275,1,209,0,3,0,2,39,12,17,1,2019,3,20260,2.0,2.0,1
15276,0,206,0,3,0,1,41,12,17,1,2019,3,19715,1.0,1.0,1
15277,0,206,0,1,0,1,42,12,17,1,2019,3,19717,2.0,2.0,1
15278,1,128,0,1,1,0,45,12,17,1,2019,3,8880,1.0,7.0,4
15279,1,128,0,2,1,0,45,12,17,1,2019,3,8880,5.0,7.0,4
15280,1,128,0,0,1,0,45,12,17,1,2019,3,8880,0.5,7.0,4
15281,1,128,0,3,1,0,45,12,17,1,2019,3,8880,0.5,7.0,4
15282,1,128,0,2,1,0,46,12,17,1,2019,3,8884,2.0,2.0,1
15283,1,232,0,3,0,1,48,12,17,1,2019,3,23655,2.0,2.0,1
15284,1,253,0,0,0,2,51,12,17,1,2019,3,26446,0.5,2.5,2
15285,1,253,0,3,0,2,51,12,17,1,2019,3,26446,2.0,2.5,2
15286,2,97,1,3,0,1,53,12,17,1,2019,3,5718,,0.0,1
15287,2,110,1,0,1,1,54,12,17,1,2019,3,6950,,0.0,1
15288,2,236,0,1,0,2,58,12,17,1,2019,3,24296,1.0,3.0,2
15289,2,236,0,3,0,2,58,12,17,1,2019,3,24296,2.0,3.0,2
15290,2,236,0,3,0,2,59,12,17,1,2019,3,24297,0.5,1.0,2
15291,2,236,0,3,0,2,59,12,17,1,2019,3,24297,0.5,1.0,2
15292,1,222,0,3,1,0,3,13,17,1,2019,3,22158,1.0,1.0,2
15293,1,222,1,1,1,0,3,13,17,1,2019,3,22158,,1.0,2
15294,1,266,1,2,1,1,5,13,17,1,2019,3,27998,,0.0,1
15295,1,308,0,1,0,1,11,13,17,1,2019,3,32391,0.5,0.5,1
15296,2,279,0,3,0,1,15,13,17,1,2019,3,29626,1.0,2.0,2
15297,2,279,0,2,0,1,15,13,17,1,2019,3,29626,1.0,2.0,2
15298,1,363,0,1,0,2,17,13,17,1,2019,3,35736,2.0,2.0,1
15299,1,131,1,0,0,1,21,13,17,1,2019,3,9229,,0.0,1
15300,1,232,0,3,0,0,22,13,17,1,2019,3,23621,5.0,5.0,1
15301,1,232,1,0,0,0,23,13,17,1,2019,3,23623,,0.0,1
15302,1,402,0,2,0,2,26,13,17,1,2019,3,36918,5.0,5.0,1
15303,0,213,0,2,0,1,27,13,17,1,2019,3,20787,0.5,0.5,1
15304,1,191,0,2,0,1,35,13,17,1,2019,3,17421,0.5,0.5,1
15305,1,191,0,2,0,1,36,13,17,1,2019,3,17425,1.0,1.0,1
15306,1,79,0,3,0,1,41,13,17,1,2019,3,4205,0.5,0.5,1
15307,1,79,0,1,0,1,42,13,17,1,2019,3,4206,0.5,0.5,1
15308,1,79,0,1,0,1,43,13,17,1,2019,3,4207,1.0,1.5,2
15309,1,79,0,3,0,1,43,13,17,1,2019,3,4207,0.5,1.5,2
15310,1,137,0,3,0,1,45,13,17,1,2019,3,9981,1.0,2.0,2
15311,1,137,0,2,0,1,45,13,17,1,2019,3,9981,1.0,2.0,2
15312,1,100,0,1,0,0,47,13,17,1,2019,3,5980,2.0,3.0,2
15313,1,100,0,2,0,0,47,13,17,1,2019,3,5980,1.0,3.0,2
15314,1,286,0,2,0,1,49,13,17,1,2019,3,30360,1.0,1.0,1
15315,1,286,0,0,0,1,50,13,17,1,2019,3,30363,5.0,5.0,1
15316,2,157,0,2,0,0,56,13,17,1,2019,3,12606,2.0,2.0,1
15317,1,185,0,3,0,0,59,13,17,1,2019,3,16601,1.0,1.0,1
15318,1,185,1,3,0,0,0,14,17,1,2019,3,16518,,0.0,1
15319,2,40,0,2,0,2,1,14,17,1,2019,3,1687,0.5,0.5,1
15320,2,305,1,3,1,1,3,14,17,1,2019,3,32173,,0.0,1
15321,2,226,1,2,0,2,5,14,17,1,2019,3,22795,,0.0,1
15322,2,402,0,3,0,1,8,14,17,1,2019,3,36928,1.0,1.0,1
15323,1,153,0,3,0,1,14,14,17,1,2019,3,11982,0.5,0.5,2
15324,1,153,1,3,0,1,14,14,17,1,2019,3,11982,,0.5,2
15325,0,311,0,3,1,1,16,14,17,1,2019,3,32633,1.0,1.0,1
15326,0,311,0,2,1,1,17,14,17,1,2019,3,32634,1.0,1.0,1
15327,0,152,1,3,1,1,20,14,17,1,2019,3,11796,,0.0,1
15328,2,334,1,1,0,1,22,14,17,1,2019,3,34319,,0.0,1
15329,2,208,0,2,0,0,24,14,17,1,2019,3,20144,1.0,1.0,1
15330,0,260,0,3,0,0,33,14,17,1,2019,3,27256,5.0,6.0,2
15331,0,260,0,3,0,0,33,14,17,1,2019,3,27256,1.0,6.0,2
15332,0,260,0,3,0,0,34,14,17,1,2019,3,27258,1.0,8.0,3
15333,0,260,0,1,0,0,34,14,17,1,2019,3,27258,5.0,8.0,3
15334,0,260,0,1,0,0,34,14,17,1,2019,3,27258,2.0,8.0,3
15335,1,116,1,3,0,2,38,14,17,1,2019,3,7501,,0.0,1
15336,1,210,0,2,1,2,42,14,17,1,2019,3,20423,1.0,2.0,2
15337,1,210,0,2,1,2,42,14,17,1,2019,3,20423,1.0,2.0,2
15338,1,238,0,3,1,2,43,14,17,1,2019,3,24527,2.0,2.0,1
15339,2,30,0,3,0,1,51,14,17,1,2019,3,992,1.0,1.0,1
15340,1,169,1,2,1,1,52,14,17,1,2019,3,14269,,0.0,1
15341,0,317,0,3,0,0,56,14,17,1,2019,3,33067,0.5,0.5,1
15342,1,195,0,0,1,0,0,15,17,1,2019,3,17991,2.0,2.0,2
15343,1,195,1,0,1,0,0,15,17,1,2019,3,17991,,2.0,2
15344,1,119,0,3,0,1,3,15,17,1,2019,3,7760,1.0,1.0,1
15345,1,119,0,2,0,1,4,15,17,1,2019,3,7763,0.5,0.5,1
15346,0,223,1,1,0,1,6,15,17,1,2019,3,22269,,0.0,1
15347,1,140,0,3,0,1,10,15,17,1,2019,3,10308,1.0,1.0,1
15348,1,140,0,2,0,1,11,15,17,1,2019,3,10310,5.0,5.0,1
15349,1,70,1,3,0,0,13,15,17,1,2019,3,3594,,0.0,1
15350,1,23,0,2,0,1,17,15,17,1,2019,3,560,0.5,0.5,1
15351,1,48,0,3,1,0,20,15,17,1,2019,3,2348,1.0,2.0,2
15352,1,48,0,2,1,0,20,15,17,1,2019,3,2348,1.0,2.0,2
15353,1,276,1,0,1,0,23,15,17,1,2019,3,29229,,0.0,1
15354,1,262,0,3,0,1,24,15,17,1,2019,3,27531,1.0,1.0,1
15355,1,262,1,3,0,1,25,15,17,1,2019,3,27535,,0.0,1
15356,1,272,0,1,0,1,26,15,17,1,2019,3,28767,1.0,3.0,2
15357,1,272,0,1,0,1,26,15,17,1,2019,3,28767,2.0,3.0,2
15358,1,272,0,3,0,1,27,15,17,1,2019,3,28768,1.0,2.0,2
15359,1,272,0,3,0,1,27,15,17,1,2019,3,28768,1.0,2.0,2
15360,1,272,0,3,0,1,28,15,17,1,2019,3,28770,0.5,3.5,4
15361,1,272,0,3,0,1,28,15,17,1,2019,3,28770,0.5,3.5,4
15362,1,272,0,1,0,1,28,15,17,1,2019,3,28770,0.5,3.5,4
15363,1,272,0,3,0,1,28,15,17,1,2019,3,28770,2.0,3.5,4
15364,1,257,0,3,0,1,31,15,17,1,2019,3,26952,0.5,0.5,1
15365,0,294,0,0,0,1,32,15,17,1,2019,3,31074,1.0,1.0,1
15366,1,340,1,1,0,1,35,15,17,1,2019,3,34668,,0.0,1
15367,0,196,1,1,1,2,36,15,17,1,2019,3,18135,,0.0,1
15368,1,106,0,3,1,2,39,15,17,1,2019,3,6552,0.5,0.5,1
15369,1,106,0,3,1,2,40,15,17,1,2019,3,6553,5.0,6.0,2
15370,1,106,0,3,1,2,40,15,17,1,2019,3,6553,1.0,6.0,2
15371,1,344,0,1,1,1,41,15,17,1,2019,3,34890,0.5,0.5,1
15372,1,344,0,3,1,1,42,15,17,1,2019,3,34892,5.0,5.0,1
15373,1,94,1,3,0,1,43,15,17,1,2019,3,5448,,0.0,1
15374,0,239,1,3,1,1,45,15,17,1,2019,3,24599,,0.0,1
15375,1,418,0,3,0,0,46,15,17,1,2019,3,37202,0.5,0.5,1
15376,1,180,0,2,0,1,49,15,17,1,2019,3,15850,0.5,0.5,1
15377,1,191,1,2,0,2,50,15,17,1,2019,3,17452,,0.0,1
15378,1,139,1,3,0,1,53,15,17,1,2019,3,10240,,0.0,1
15379,1,167,0,3,1,1,54,15,17,1,2019,3,14007,2.0,2.0,1
15380,1,167,0,3,1,1,55,15,17,1,2019,3,14009,1.0,1.5,2
15381,1,167,0,3,1,1,55,15,17,1,2019,3,14009,0.5,1.5,2
15382,1,167,0,2,1,1,56,15,17,1,2019,3,14011,1.0,2.5,3
15383,1,167,0,2,1,1,56,15,17,1,2019,3,14011,1.0,2.5,3
15384,1,167,0,3,1,1,56,15,17,1,2019,3,14011,0.5,2.5,3
15385,1,250,0,3,0,2,57,15,17,1,2019,3,26036,2.0,2.0,1
15386,1,250,0,3,0,2,58,15,17,1,2019,3,26037,1.0,1.0,1
15387,1,250,0,2,0,2,59,15,17,1,2019,3,26040,1.0,1.0,1
15388,1,269,0,3,0,1,0,16,17,1,2019,3,28375,0.5,0.5,1
15389,2,77,0,3,1,1,4,16,17,1,2019,3,4067,1.0,1.0,1
15390,2,77,1,1,1,1,5,16,17,1,2019,3,4068,,0.0,1
15391,1,149,1,1,0,1,6,16,17,1,2019,3,11429,,0.0,1
15392,0,92,1,1,1,0,7,16,17,1,2019,3,5230,,0.0,1
15393,1,317,0,3,0,2,9,16,17,1,2019,3,33076,1.0,1.0,1
15394,1,317,0,3,0,2,10,16,17,1,2019,3,33078,2.0,2.0,1
15395,1,44,1,1,0,1,14,16,17,1,2019,3,1969,,0.0,1
15396,2,268,0,3,0,1,17,16,17,1,2019,3,28342,0.5,0.5,1
15397,2,268,0,2,0,1,18,16,17,1,2019,3,28343,2.0,2.0,1
15398,2,268,0,1,0,1,19,16,17,1,2019,3,28345,0.5,0.5,1
15399,2,171,0,2,0,2,22,16,17,1,2019,3,14572,1.0,1.0,1
